Epoch,TrainLoss,MincutLoss1,OrthoLoss1,MincutLoss2,OrthoLoss2,ConsisLoss1,ConsisLoss2,EntropyLoss,AMI_fine,AMI_coarse
560,-0.37948492020368574,-0.7623983711004257,0.4793443962931633,-0.8995591878890992,0.2667018800973892,0.04745286460965872,0.0006935470271878728,0.001522505283355713,0,0
580,-0.3730518385767937,-0.7585736244916916,0.46671068370342256,-0.8730829417705536,0.25540426224470136,0.05030149556696415,0.014944452978671748,0.000939631467917934,0,0
600,-0.37805194705724715,-0.7575414568185806,0.4537583738565445,-0.8594188660383224,0.24904326274991034,0.05127077829092741,0.016015055123716777,0.0006302923080511391,0,0
620,-0.4011832520365715,-0.7557356715202331,0.4416823908686638,-0.8595946699380874,0.24767535105347632,0.05130022820085287,0.018138648616150076,0.0006013840500600053,0,0
640,-0.40736277401447296,-0.7536621570587159,0.43277727216482165,-0.8694779306650162,0.25088521987199786,0.0534223360940814,0.01607801034115274,0.0008216649410314858,0,0
660,-0.4131256312131882,-0.753309452533722,0.4249943792819977,-0.8721319377422333,0.2505753584206104,0.05350575484335422,0.015406334493310348,0.0008468628075206652,0,0
680,-0.42127650082111356,-0.7507387399673462,0.41720358580350875,-0.8909658491611481,0.2561256647109985,0.05597004275768995,0.012276637554169375,0.0011879491998115555,0,0
700,-0.4322349041700363,-0.7507957994937897,0.41040373146533965,-0.9008869528770447,0.25865806341171266,0.05534825250506401,0.005623801238838677,0.0013612371752969922,0,0
720,-0.44206500947475436,-0.7508283376693725,0.40456993579864503,-0.8718719452619552,0.2474828042089939,0.05609345659613609,0.011620696680622813,0.0007989144447492436,0,0
740,-0.43796025663614274,-0.7492788165807724,0.39731563478708265,-0.8529381483793259,0.241131691634655,0.056612159311771396,0.014107446465642095,0.0005021375478463597,0,0
760,-0.44032247364521027,-0.7490101635456086,0.3940969556570053,-0.8526433616876602,0.23968735858798026,0.05708520337939262,0.013078650319949347,0.00047554077027598394,0,0
780,-0.46226193606853483,-0.7486567169427871,0.3893901452422142,-0.9045144349336625,0.25574014261364936,0.05789192039519549,0.004603365901859433,0.001369607460219413,0,0
800,-0.46497242599725724,-0.7487418115139007,0.38663956224918367,-0.9038639336824417,0.2542912118136883,0.058348366804420945,0.004257289040834318,0.0013270252995425836,0,0
820,-0.48583770245313646,-0.7481622219085693,0.3803273871541023,-0.9061427712440491,0.25391541719436644,0.05915904808789492,0.0046206831466424425,0.0013416659872746094,0,0
840,-0.48491920381784437,-0.747494375705719,0.375067700445652,-0.9002267152071,0.25091585963964463,0.058345158211886884,0.008542212238536673,0.0012175190582638606,0,0
860,-0.49326554834842684,-0.7474947541952133,0.3730838254094124,-0.9112599611282348,0.2531235463917255,0.05932625848799944,0.002140046609567428,0.0013659328280482442,0,0
880,-0.49378973096609113,-0.746370267868042,0.369291128218174,-0.9095396637916565,0.25246750861406325,0.06049838494509459,0.001428863732146654,0.0013639342796523124,0,0
900,-0.49585662335157393,-0.7462890058755874,0.36649867743253706,-0.9085407167673111,0.2515610709786415,0.06067803427577019,0.001431545522064741,0.0013488423835951834,0,0
920,-0.5188887491822243,-0.7473424911499024,0.3630837693810463,-0.9141783565282822,0.25066045075654986,0.05993955861777067,0.0014340900350381808,0.0013339000986889004,0,0
940,-0.5196397960186004,-0.7471709072589874,0.3596158728003502,-0.9119629472494125,0.2502620413899422,0.060893962532281874,2.5221094840806256e-15,0.0013443607080262155,0,0
960,-0.520864388346672,-0.7473215132951736,0.35579954981803896,-0.9104582458734513,0.24936860650777817,0.06113668009638786,2.7289282376743756e-15,0.0013293951749801635,0,0
980,-0.5038801833987236,-0.7465209722518921,0.35494648963212966,-0.8816189229488373,0.23873959705233574,0.06175745353102684,0.011527911480545643,0.0008267641169368289,0,0
1000,-0.5029159843921661,-0.7462429821491241,0.35167640298604963,-0.8792895585298538,0.23650140687823296,0.061870153062045574,0.016601307084784495,0.0007523024221882224,0,0
1020,-0.5140036389231681,-0.748026990890503,0.3472734585404396,-0.8614308893680572,0.23205910623073578,0.061976059526205066,0.013017540378498981,0.000572454336725059,0,0
1040,-0.5193696707487107,-0.7465142667293548,0.34528292864561083,-0.8786318510770798,0.23425738662481307,0.062015643902122976,0.019562404649332166,0.000723712460603565,0,0
1060,-0.5044970810413361,-0.746156656742096,0.3427609264850616,-0.850147870182991,0.23059661239385604,0.06271164752542972,0.019235156709328672,0.000620594632346183,0,0
1080,-0.5205708459019661,-0.7463256239891052,0.33978077173233034,-0.8679972797632217,0.23099000602960587,0.06334280539304019,0.01272756545804509,0.0006470471707871184,0,0
1100,-0.5446431785821915,-0.7460149109363556,0.3399681493639946,-0.9080232799053192,0.24374077171087266,0.06302518118172884,0.00218551727012001,0.0013210737728513778,0,0
1120,-0.5681343317031861,-0.7458803504705429,0.3372905418276787,-0.9156937956809997,0.24338333383202554,0.06290590781718493,0.000729482620959109,0.0013322281884029508,0,0
1140,-0.5630679160356522,-0.7464703738689422,0.33341999650001525,-0.9083956807851792,0.24101643934845923,0.06340173650532961,0.005114886444063458,0.0012435132346581667,0,0
1160,-0.5691234469413757,-0.7482506424188614,0.33099427074193954,-0.9116066932678223,0.24166667982935905,0.06330467611551285,0.0007322589866843854,0.0013040810881648213,0,0
1180,-0.5698695808649064,-0.7449277967214585,0.32686241865158083,-0.9114066332578659,0.24081691578030587,0.06319739259779453,0.000733590312305305,0.0012902641319669783,0,0
1200,-0.5691415339708328,-0.7463995546102524,0.3269968628883362,-0.9088351011276246,0.23948755040764808,0.06352387573570013,0.0022043100558243414,0.0012530767999123782,0,0
1220,-0.5864774256944656,-0.7464475095272064,0.32553140372037886,-0.9082449913024903,0.23937426134943962,0.06403993628919125,2.8318220897054724e-15,0.0012747126806061716,0,0
1240,-0.5918194770812988,-0.7468248516321182,0.323794911801815,-0.913913506269455,0.23853898644447327,0.06417026538401842,3.1910188683286835e-15,0.0012611931597348303,0,0
1260,-0.5934676438570022,-0.7455415070056916,0.31978538632392883,-0.914495924115181,0.23770940080285072,0.06462742835283279,6.56930865926217e-15,0.0012478423188440502,0,0
1280,-0.5936038762331008,-0.7454614818096161,0.32034122198820114,-0.9139586448669433,0.23688549995422364,0.06433404926210642,1.5024886160335422e-15,0.001234668493270874,0,0
1300,-0.5949304878711701,-0.7461991548538208,0.31887893825769426,-0.9138227641582489,0.23583567813038825,0.06518766991794109,0.0007399542257216099,0.0012107408081647008,0,0
1320,-0.6071911841630936,-0.7451051533222198,0.3176457270979881,-0.9098256945610046,0.23433914557099342,0.06541221663355827,0.002964729256929548,0.001165884145302698,0,0
1340,-0.6097774714231491,-0.7459838479757309,0.3143815487623215,-0.9115905851125717,0.23331150114536287,0.06501127183437347,0.003709685988727035,0.0011430752289015799,0,0
1360,-0.6118531405925751,-0.7461369872093201,0.3139246866106987,-0.9118994683027267,0.2331964522600174,0.06564563941210508,0.0014861138071894256,0.001162729860516265,0,0
1380,-0.6143354028463364,-0.7464485228061676,0.3110599175095558,-0.9123323559761047,0.2328498125076294,0.06546708531677722,3.6536250760265844e-15,0.001171199686359614,0,0
1400,-0.6147186547517777,-0.7463912397623063,0.3100351870059967,-0.9113488614559173,0.23184001743793486,0.06588510889559984,0.0007454643026009443,0.0011489105236250907,0,0
1420,-0.6335274398326873,-0.7468574345111847,0.30832073390483855,-0.9134135484695435,0.23127423375844955,0.06595165841281414,1.6591490225921286e-15,0.00114690363407135,0,0
1440,-0.6347031205892563,-0.7458488941192627,0.30722211599349974,-0.9140963077545166,0.23049462959170341,0.0665268249809742,4.079554174773222e-15,0.001134982710937038,0,0
1460,-0.6351703405380249,-0.7474285453557968,0.3033469781279564,-0.9127785921096802,0.22972045913338662,0.06600987818092108,1.585001967292595e-15,0.0011232131742872297,0,0
1480,-0.6351522743701935,-0.746437269449234,0.3014471307396889,-0.9117121994495392,0.22895168885588646,0.06546907741576433,2.9571583655476915e-15,0.0011115378176327795,0,0
1500,-0.6391303241252899,-0.7465927183628083,0.29997415095567703,-0.9145760744810104,0.22818825766444206,0.06647583581507206,2.8038286096664837e-15,0.0011000621365383268,0,0
