1.260097883641719818e-02,3.632211983203887939e-01,1.268437411636114120e-02,1.710059121251106262e-02,1.566258445382118225e-02,4.246846437454223633e-01,2.304531633853912354e-02,2.690280042588710785e-02,7.501002401113510132e-03,1.726060733199119568e-02,1.613986119627952576e-02,2.388069778680801392e-02,1.418949104845523834e-02,2.512594126164913177e-02
1.288758032023906708e-02,6.901653409004211426e-01,1.151929888874292374e-02,1.804677024483680725e-02,1.612404733896255493e-02,1.407504230737686157e-01,1.340834889560937881e-02,1.758402027189731598e-02,1.070413365960121155e-02,1.163100637495517731e-02,1.255273260176181793e-02,1.129043661057949066e-02,1.736426167190074921e-02,1.597158238291740417e-02
1.346906460821628571e-02,8.202286362648010254e-01,1.279723364859819412e-02,1.096665393561124802e-02,1.075827330350875854e-02,3.971897810697555542e-02,1.403415575623512268e-02,1.170265115797519684e-02,7.903334684669971466e-03,1.292607281357049942e-02,8.570930920541286469e-03,9.693769738078117371e-03,1.447236724197864532e-02,1.275788620114326477e-02
1.226189266890287399e-02,8.466097116470336914e-01,1.129555422812700272e-02,1.101289410144090652e-02,9.371226653456687927e-03,2.106958627700805664e-02,1.346415840089321136e-02,1.136256102472543716e-02,7.304220460355281830e-03,1.164322067052125931e-02,9.266169741749763489e-03,1.052792090922594070e-02,1.292840857058763504e-02,1.188245229423046112e-02
1.101223472505807877e-02,8.503620028495788574e-01,1.229833997786045074e-02,1.117081660777330399e-02,1.057791616767644882e-02,1.326625514775514603e-02,7.804908324033021927e-03,1.089966949075460434e-02,1.740193553268909454e-02,1.283790357410907745e-02,1.320224162191152573e-02,1.016283594071865082e-02,9.001373313367366791e-03,1.000144518911838531e-02
1.202868670225143433e-02,8.379681110382080078e-01,1.231028698384761810e-02,1.189349777996540070e-02,1.038201712071895599e-02,1.475001778453588486e-02,7.562192622572183609e-03,1.344828773289918900e-02,2.564733102917671204e-02,1.132320612668991089e-02,1.391294132918119431e-02,9.711069986224174500e-03,9.250285103917121887e-03,9.811990894377231598e-03
1.240462064743041992e-02,8.228653669357299805e-01,1.280613243579864502e-02,1.114601455628871918e-02,1.059533003717660904e-02,1.513340882956981659e-02,7.833114825189113617e-03,1.330197881907224655e-02,3.661280497908592224e-02,1.247471477836370468e-02,1.364632509648799896e-02,1.059203688055276871e-02,8.991813287138938904e-03,1.159632951021194458e-02
1.240462064743041992e-02,8.228653669357299805e-01,1.280613243579864502e-02,1.114601455628871918e-02,1.059533003717660904e-02,1.513340882956981659e-02,7.833114825189113617e-03,1.330197881907224655e-02,3.661280497908592224e-02,1.247471477836370468e-02,1.364632509648799896e-02,1.059203688055276871e-02,8.991813287138938904e-03,1.159632951021194458e-02
9.830441325902938843e-03,8.498816490173339844e-01,1.143079251050949097e-02,1.055534370243549347e-02,1.035193447023630142e-02,1.697301864624023438e-02,8.533796295523643494e-03,1.144450157880783081e-02,1.588904298841953278e-02,1.346407551318407059e-02,1.201324816793203354e-02,1.089339237660169601e-02,8.269960992038249969e-03,1.046880148351192474e-02
9.701954200863838196e-03,8.560087680816650391e-01,9.905335493385791779e-03,1.100755110383033752e-02,1.026789844036102295e-02,1.533842924982309341e-02,1.077962573617696762e-02,1.140011940151453018e-02,1.352910790592432022e-02,1.078565698117017746e-02,1.111067179590463638e-02,1.084086392074823380e-02,9.419123642146587372e-03,9.904854930937290192e-03
9.756411425769329071e-03,8.501825928688049316e-01,1.366585399955511093e-02,1.213176734745502472e-02,1.226965803653001785e-02,1.876369863748550415e-02,9.714887477457523346e-03,8.936357684433460236e-03,1.341656595468521118e-02,1.026031002402305603e-02,1.106190681457519531e-02,1.056542713195085526e-02,9.508767165243625641e-03,9.765776805579662323e-03
1.201212499290704727e-02,8.324691057205200195e-01,1.456093415617942810e-02,1.022048108279705048e-02,1.044483855366706848e-02,1.916800439357757568e-02,9.945795871317386627e-03,1.167350169271230698e-02,2.831520512700080872e-02,1.035008393228054047e-02,1.176876761019229889e-02,9.623850695788860321e-03,8.735161274671554565e-03,1.071214117109775543e-02
1.685731112957000732e-02,1.848619580268859863e-01,1.552255358546972275e-02,1.641092635691165924e-02,1.615143753588199615e-02,2.228158526122570038e-02,1.262015197426080704e-02,1.574897579848766327e-02,6.293417215347290039e-01,1.398220378905534744e-02,1.287737675011157990e-02,1.106646191328763962e-02,1.340231485664844513e-02,1.887505315244197845e-02
1.451510284096002579e-02,1.059235036373138428e-01,1.420294586569070816e-02,1.463979668915271759e-02,1.463295705616474152e-02,2.038025110960006714e-02,1.126659289002418518e-02,1.445546559989452362e-02,7.260512709617614746e-01,1.266765967011451721e-02,1.104937214404344559e-02,1.032282132655382156e-02,1.236393395811319351e-02,1.752833090722560883e-02
1.375291217118501663e-02,1.048637330532073975e-01,1.644508354365825653e-02,1.370813883841037750e-02,1.492645870894193649e-02,1.730501279234886169e-02,9.886840358376502991e-03,1.245503500103950500e-02,7.290721535682678223e-01,1.428596582263708115e-02,1.179601345211267471e-02,1.096031535416841507e-02,1.382018905133008957e-02,1.672214269638061523e-02
1.229702401906251907e-02,4.203028976917266846e-02,1.362235005944967270e-02,9.695715270936489105e-03,1.140777394175529480e-02,1.358954142779111862e-02,8.928363211452960968e-03,1.206148415803909302e-02,8.146480917930603027e-01,1.313399150967597961e-02,8.835556916892528534e-03,1.131971552968025208e-02,1.274355407804250717e-02,1.568667590618133545e-02
9.894485585391521454e-03,2.259719371795654297e-02,1.469961181282997131e-02,1.087963301688432693e-02,1.049888972193002701e-02,1.521266903728246689e-02,7.315801456570625305e-03,1.106192264705896378e-02,8.389744758605957031e-01,1.424990780651569366e-02,8.640343323349952698e-03,1.000237278640270233e-02,1.344649214297533035e-02,1.252632867544889450e-02
9.604430757462978363e-03,5.902649834752082825e-03,1.611020229756832123e-02,2.169003896415233612e-02,1.177623216062784195e-02,1.994266360998153687e-02,8.488223887979984283e-03,1.418079528957605362e-02,8.290898799896240234e-01,1.246102340519428253e-02,1.039372291415929794e-02,1.002178434282541275e-02,1.640248484909534454e-02,1.393594779074192047e-02
4.242353141307830811e-02,4.832234233617782593e-03,4.131711646914482117e-02,4.682957008481025696e-02,8.345686830580234528e-03,4.842448979616165161e-02,2.761180140078067780e-02,2.413723058998584747e-02,6.836032867431640625e-01,1.548399776220321655e-02,1.026306953281164169e-02,1.298500224947929382e-02,1.506941486150026321e-02,1.867353543639183044e-02
7.721132040023803711e-02,8.830547332763671875e-03,4.408919438719749451e-02,8.956608176231384277e-02,8.059381507337093353e-03,2.443311065435409546e-01,1.627222076058387756e-02,4.942756891250610352e-02,3.599899411201477051e-01,1.902930624783039093e-02,1.091384235769510269e-02,1.652483083307743073e-02,1.637230068445205688e-02,3.938247635960578918e-02
1.207694783806800842e-01,1.085976138710975647e-02,2.985688298940658569e-02,2.844115495681762695e-01,7.914437912404537201e-03,1.239052414894104004e-01,7.906083017587661743e-03,5.382615700364112854e-02,2.164988070726394653e-01,1.659508049488067627e-02,4.657298326492309570e-02,2.542796544730663300e-02,1.455505564808845520e-02,4.090046137571334839e-02
1.509255766868591309e-01,1.230908092111349106e-02,9.295860305428504944e-03,2.500764727592468262e-01,4.478380549699068069e-03,1.881019920110702515e-01,1.400928478688001633e-02,9.197667241096496582e-02,4.556517675518989563e-02,7.956146448850631714e-02,5.334878340363502502e-02,1.983910053968429565e-02,3.685138747096061707e-02,4.366079345345497131e-02
2.839571237564086914e-01,1.821726746857166290e-02,6.256744731217622757e-03,4.005645811557769775e-01,8.430665358901023865e-03,5.531020835041999817e-02,1.668531261384487152e-02,4.868447408080101013e-02,2.032299526035785675e-02,2.755907550454139709e-02,4.361104592680931091e-02,1.560403313487768173e-02,1.449271850287914276e-02,4.030383005738258362e-02
1.514199078083038330e-01,2.453876845538616180e-02,8.014115504920482635e-03,6.035038232803344727e-01,9.528240188956260681e-03,3.306562826037406921e-02,1.501184701919555664e-02,2.024883776903152466e-02,8.498763665556907654e-03,2.467562258243560791e-02,2.293153107166290283e-02,4.872474819421768188e-02,1.428650785237550735e-02,1.555161271244287491e-02
3.180518373847007751e-02,2.087199874222278595e-02,1.144835166633129120e-02,3.179940581321716309e-01,8.327196352183818817e-03,1.090831868350505829e-02,1.817719638347625732e-02,3.635315597057342529e-02,1.507658883929252625e-02,4.106108471751213074e-02,3.487433120608329773e-02,4.195119440555572510e-01,1.798741333186626434e-02,1.560310646891593933e-02
1.043742801994085312e-02,1.722293160855770111e-02,9.936202317476272583e-03,4.427826032042503357e-02,1.042445097118616104e-02,1.718297600746154785e-02,1.641168817877769470e-02,2.707700803875923157e-02,1.065828651189804077e-02,1.845449581742286682e-02,1.632392965257167816e-02,6.789022088050842285e-01,1.226372830569744110e-02,1.104263812303543091e-01
1.328703947365283966e-02,2.748872898519039154e-02,1.166527811437845230e-02,4.334088042378425598e-02,1.194904930889606476e-02,1.700454205274581909e-02,1.747838407754898071e-02,3.184845671057701111e-02,1.465988717973232269e-02,1.563596725463867188e-02,1.612666435539722443e-02,5.614803433418273926e-01,1.068560592830181122e-02,2.073492109775543213e-01
1.550168357789516449e-02,3.078666701912879944e-02,1.983171142637729645e-02,3.198205307126045227e-02,1.303328294306993484e-02,1.772324740886688232e-02,1.511910371482372284e-02,2.952502854168415070e-02,1.625833660364151001e-02,1.081529539078474045e-02,1.729766651988029480e-02,3.120497763156890869e-01,1.069467514753341675e-02,4.593814313411712646e-01
1.230257749557495117e-02,1.513132639229297638e-02,1.493649929761886597e-02,2.021975815296173096e-02,9.749250486493110657e-03,1.023456919938325882e-02,8.908940479159355164e-03,1.340826321393251419e-02,1.339958421885967255e-02,9.663957171142101288e-03,1.803869567811489105e-02,4.592770338058471680e-02,9.126682765781879425e-03,7.989522814750671387e-01
1.181707996875047684e-02,1.339705847203731537e-02,1.359375752508640289e-02,1.191616430878639221e-02,1.123998593538999557e-02,1.054943725466728210e-02,9.551773779094219208e-03,1.176193170249462128e-02,1.237424649298191071e-02,8.093051612377166748e-03,1.229790784418582916e-02,1.603949069976806641e-02,8.084254339337348938e-03,8.492838144302368164e-01
1.221770793199539185e-02,1.179001759737730026e-02,1.239926554262638092e-02,1.160734239965677261e-02,1.110557094216346741e-02,1.205705851316452026e-02,9.832119569182395935e-03,1.209273282438516617e-02,1.212944462895393372e-02,7.438717875629663467e-03,1.140728592872619629e-02,1.245690882205963135e-02,9.346790611743927002e-03,8.541190624237060547e-01
1.284172665327787399e-02,1.071686018258333206e-02,1.190898008644580841e-02,1.164244767278432846e-02,9.643743745982646942e-03,1.251946669071912766e-02,1.014753058552742004e-02,1.234133727848529816e-02,1.244723889976739883e-02,7.341497112065553665e-03,1.207992900162935257e-02,1.259875670075416565e-02,1.000564452260732651e-02,8.537648916244506836e-01
1.149643026292324066e-02,1.165388710796833038e-02,1.309426128864288330e-02,1.218226738274097443e-02,9.971107356250286102e-03,1.326088607311248779e-02,1.039998605847358704e-02,1.283823978155851364e-02,1.370536349713802338e-02,6.607267074286937714e-03,1.112669892609119415e-02,1.660548150539398193e-02,9.517175145447254181e-03,8.475409150123596191e-01
1.182048954069614410e-02,1.089488342404365540e-02,1.440655346959829330e-02,1.131876185536384583e-02,1.008976995944976807e-02,1.369758415967226028e-02,1.126657333225011826e-02,1.161845587193965912e-02,1.212117820978164673e-02,7.049776148051023483e-03,1.071615889668464661e-02,1.597750186920166016e-02,9.504167363047599792e-03,8.495182394981384277e-01
1.028090436011552811e-02,1.254676189273595810e-02,1.723475381731987000e-02,1.221265364438295364e-02,9.623183868825435638e-03,1.292558480054140091e-02,1.130618620663881302e-02,1.239526085555553436e-02,1.295037381350994110e-02,7.668938953429460526e-03,1.113307569175958633e-02,3.133668377995491028e-02,1.019230112433433533e-02,8.281933665275573730e-01
9.716928005218505859e-03,1.006984617561101913e-02,1.389196887612342834e-02,9.805431589484214783e-03,1.001128368079662323e-02,1.156230829656124115e-02,1.109579857438802719e-02,1.123219449073076248e-02,1.236975006759166718e-02,9.256760589778423309e-03,1.276041846722364426e-02,2.166843414306640625e-02,1.011624094098806381e-02,8.464426994323730469e-01
8.415099233388900757e-03,1.235370524227619171e-02,1.150099840015172958e-02,8.580161258578300476e-03,9.370329789817333221e-03,1.316421572118997574e-02,1.075011119246482849e-02,1.215704157948493958e-02,1.064125541597604752e-02,1.392468344420194626e-02,1.162680145353078842e-02,1.963873580098152161e-02,1.022517494857311249e-02,8.476516008377075195e-01
7.792232558131217957e-03,1.371011137962341309e-02,9.134688414633274078e-03,9.775858372449874878e-03,1.045183464884757996e-02,1.315029431134462357e-02,1.273396052420139313e-02,1.278425101190805435e-02,1.156116928905248642e-02,3.153050690889358521e-02,1.232544705271720886e-02,1.207886915653944016e-02,1.137551665306091309e-02,8.315952420234680176e-01
7.030062843114137650e-03,1.346611138433218002e-02,1.081180945038795471e-02,9.467565454542636871e-03,8.832853287458419800e-03,1.419920939952135086e-02,1.195549592375755310e-02,1.671500690281391144e-02,1.135071925818920135e-02,3.813231736421585083e-02,1.355564873665571213e-02,1.377181056886911392e-02,1.381482556462287903e-02,8.168964982032775879e-01
9.697409346699714661e-03,1.209742948412895203e-02,8.762650191783905029e-03,1.186597254127264023e-02,1.075456198304891586e-02,1.301605626940727234e-02,1.191615313291549683e-02,1.309659797698259354e-02,1.236574165523052216e-02,4.157419875264167786e-02,1.528287585824728012e-02,8.448318578302860260e-03,1.465609204024076462e-02,8.164659738540649414e-01
8.795801550149917603e-03,1.310139335691928864e-02,1.109092868864536285e-02,1.071210764348506927e-02,1.056348625570535660e-02,1.411731820553541183e-02,1.285123173147439957e-02,1.785786822438240051e-02,1.462453603744506836e-02,6.813956052064895630e-02,1.615769416093826294e-02,9.234810248017311096e-03,1.767040602862834930e-02,7.750828266143798828e-01
8.343879133462905884e-03,1.319424994289875031e-02,1.223468966782093048e-02,9.633479639887809753e-03,1.110032014548778534e-02,1.384223904460668564e-02,1.288481429219245911e-02,1.732919178903102875e-02,1.483718678355216980e-02,5.507258325815200806e-02,1.456986274570226669e-02,8.504399098455905914e-03,1.471152342855930328e-02,7.937415242195129395e-01
8.650167845189571381e-03,1.391704659909009933e-02,1.090310793370008469e-02,8.873987942934036255e-03,1.108615100383758545e-02,1.233654376119375229e-02,1.403290405869483948e-02,1.406474411487579346e-02,1.283975597470998764e-02,3.468395769596099854e-02,1.229118462651968002e-02,8.974678814411163330e-03,1.120190136134624481e-02,8.261438608169555664e-01
9.911708533763885498e-03,2.583056315779685974e-02,1.211242377758026123e-02,1.162745431065559387e-02,1.102178823202848434e-02,1.635705493390560150e-02,1.125049218535423279e-02,9.811361320316791534e-03,8.367353081703186035e-01,1.281742285937070847e-02,7.848318666219711304e-03,9.158832021057605743e-03,1.217572111636400223e-02,1.334154233336448669e-02
6.814959459006786346e-03,1.487995311617851257e-02,1.207094267010688782e-02,9.154151193797588348e-03,9.411596693098545074e-03,1.471009571105241776e-02,1.299569662660360336e-02,1.428180281072854996e-02,1.080900337547063828e-02,1.869273558259010315e-02,9.867375716567039490e-03,2.312279306352138519e-02,1.026171445846557617e-02,8.329271674156188965e-01
8.650167845189571381e-03,1.391704659909009933e-02,1.090310793370008469e-02,8.873987942934036255e-03,1.108615100383758545e-02,1.233654376119375229e-02,1.403290405869483948e-02,1.406474411487579346e-02,1.283975597470998764e-02,3.468395769596099854e-02,1.229118462651968002e-02,8.974678814411163330e-03,1.120190136134624481e-02,8.261438608169555664e-01
9.851635433733463287e-03,2.108203321695327759e-01,1.299484074115753174e-02,1.786525361239910126e-02,1.492298301309347153e-02,5.959000587463378906e-01,1.839774474501609802e-02,2.389041706919670105e-02,7.745257578790187836e-03,1.266088895499706268e-02,1.967419311404228210e-02,1.988015696406364441e-02,1.331720314919948578e-02,2.207901887595653534e-02
7.722079753875732422e-02,1.064752321690320969e-02,2.803117223083972931e-02,2.811718583106994629e-01,5.310838576406240463e-03,1.481382548809051514e-01,9.780310094356536865e-03,8.110505342483520508e-02,1.996639817953109741e-01,2.637301944196224213e-02,4.410753399133682251e-02,3.071388415992259979e-02,1.367949694395065308e-02,4.405624791979789734e-02
2.172709703445434570e-01,2.597530744969844818e-02,5.861728917807340622e-03,5.311358571052551270e-01,1.021468453109264374e-02,4.161272197961807251e-02,1.563118398189544678e-02,2.583879046142101288e-02,1.103471126407384872e-02,1.550030708312988281e-02,2.780834212899208069e-02,2.982923202216625214e-02,2.353263460099697113e-02,1.875364594161510468e-02
1.209951099008321762e-02,1.347235124558210373e-02,7.911088876426219940e-03,5.595030635595321655e-02,9.663255885243415833e-03,1.816725917160511017e-02,1.471761707216501236e-02,2.212883159518241882e-02,1.227504480630159378e-02,2.611284330487251282e-02,1.582315564155578613e-02,6.985824704170227051e-01,1.246277336031198502e-02,8.063344657421112061e-02
1.540050003677606583e-02,8.851188234984874725e-03,1.538596116006374359e-02,8.098256774246692657e-03,1.225195545703172684e-02,8.562740087509155273e-01,6.925075314939022064e-03,1.539690326899290085e-02,1.010355167090892792e-02,9.126614779233932495e-03,1.476585306227207184e-02,7.794704288244247437e-03,6.685144267976284027e-03,1.294024940580129623e-02
1.323460415005683899e-02,8.606029674410820007e-03,1.440812181681394577e-02,1.263235975056886673e-02,6.766030099242925644e-03,8.658292889595031738e-01,9.824178181588649750e-03,8.201846852898597717e-03,8.689195849001407623e-03,1.132380589842796326e-02,7.286929525434970856e-03,9.486411698162555695e-03,1.217213645577430725e-02,1.153902430087327957e-02
1.323460415005683899e-02,8.606029674410820007e-03,1.440812181681394577e-02,1.263235975056886673e-02,6.766030099242925644e-03,8.658292889595031738e-01,9.824178181588649750e-03,8.201846852898597717e-03,8.689195849001407623e-03,1.132380589842796326e-02,7.286929525434970856e-03,9.486411698162555695e-03,1.217213645577430725e-02,1.153902430087327957e-02
1.412722188979387283e-02,6.089800000190734863e-01,1.389433816075325012e-02,1.534889638423919678e-02,1.715395785868167877e-02,1.913041919469833374e-01,2.439495921134948730e-02,1.890915259718894958e-02,5.555824376642704010e-03,1.704894751310348511e-02,1.501792669296264648e-02,1.902386546134948730e-02,1.869876123964786530e-02,2.054192498326301575e-02
9.191016666591167450e-03,8.550637364387512207e-01,9.388235397636890411e-03,1.153495255857706070e-02,1.071276329457759857e-02,1.708296872675418854e-02,1.103587448596954346e-02,1.127214729785919189e-02,9.984578005969524384e-03,1.134040579199790955e-02,1.187723875045776367e-02,1.148327346891164780e-02,9.998060762882232666e-03,1.003467012196779251e-02
1.689263582229614258e-01,1.261304132640361786e-02,1.838220283389091492e-02,2.865908145904541016e-01,4.642635583877563477e-03,2.004268914461135864e-01,8.629958145320415497e-03,6.956686079502105713e-02,6.507681310176849365e-02,2.948234975337982178e-02,5.177618935704231262e-02,2.504438161849975586e-02,2.532085217535495758e-02,3.352075070142745972e-02
1.254843454807996750e-02,7.892709970474243164e-01,1.359884534031152725e-02,1.103055477142333984e-02,1.372694782912731171e-02,6.602641940116882324e-02,1.313142292201519012e-02,1.227233000099658966e-02,9.684271179139614105e-03,1.334619615226984024e-02,1.030170451849699020e-02,1.093364134430885315e-02,1.194110047072172165e-02,1.218723598867654800e-02
1.598909497261047363e-02,1.152466312050819397e-01,1.507196761667728424e-02,1.335268188267946243e-02,1.474304497241973877e-02,1.617809757590293884e-02,1.067909505218267441e-02,1.258346997201442719e-02,7.162928581237792969e-01,1.426414027810096741e-02,1.142129115760326385e-02,1.151588093489408493e-02,1.435050740838050842e-02,1.831116154789924622e-02
1.084290724247694016e-02,1.148179359734058380e-02,8.123579435050487518e-03,1.050859875977039337e-02,1.029416173696517944e-02,1.375938765704631805e-02,1.253081951290369034e-02,1.236829347908496857e-02,1.124486885964870453e-02,2.724366635084152222e-02,1.348726823925971985e-02,7.773086428642272949e-03,1.367962174117565155e-02,8.366620540618896484e-01
1.380262617021799088e-02,9.343256242573261261e-03,1.558575220406055450e-02,6.745951715856790543e-03,1.395511534065008163e-02,8.482767343521118164e-01,7.157949265092611313e-03,1.763424836099147797e-02,8.382852189242839813e-03,9.197407402098178864e-03,1.942292228341102600e-02,1.119467429816722870e-02,6.617212202399969101e-03,1.268318947404623032e-02
9.629757143557071686e-03,1.121460553258657455e-02,1.499731559306383133e-02,8.895467966794967651e-03,9.652112610638141632e-03,1.176928263157606125e-02,1.013025641441345215e-02,1.154007483273744583e-02,1.368978992104530334e-02,9.372964501380920410e-03,1.288799289613962173e-02,2.053229883313179016e-02,1.003587245941162109e-02,8.456522226333618164e-01
7.459529675543308258e-03,1.336798537522554398e-02,5.704317707568407059e-03,1.526588760316371918e-02,1.726444624364376068e-02,8.497236967086791992e-01,1.213829219341278076e-02,7.934247143566608429e-03,9.270179085433483124e-03,1.706475019454956055e-02,1.223891414701938629e-02,1.165282167494297028e-02,1.389754936099052429e-02,7.017394062131643295e-03
1.467375736683607101e-02,9.180838242173194885e-03,9.932478889822959900e-03,9.821200743317604065e-03,1.185931172221899033e-02,8.358049392700195312e-01,1.408389117568731308e-02,6.629866082221269608e-03,7.271404843777418137e-03,1.289371587336063385e-02,1.247712504118680954e-02,1.062289066612720490e-02,3.585424274206161499e-02,8.894390426576137543e-03
1.485695783048868179e-02,6.032164208590984344e-03,1.903490722179412842e-02,2.413393929600715637e-02,1.086134463548660278e-02,1.961338706314563751e-02,1.942822709679603577e-02,9.224635548889636993e-03,8.205844163894653320e-01,1.160469092428684235e-02,9.559619240462779999e-03,1.000194624066352844e-02,1.336184144020080566e-02,1.170194987207651138e-02
3.522195816040039062e-01,2.840038388967514038e-02,8.463816717267036438e-03,3.219847083091735840e-01,9.926185943186283112e-03,5.161783844232559204e-02,1.438874099403619766e-02,2.276828698813915253e-02,1.064600143581628799e-02,7.544784247875213623e-02,2.292121760547161102e-02,4.716859385371208191e-02,1.499286480247974396e-02,1.905396953225135803e-02
8.662072010338306427e-03,1.372836716473102570e-02,1.157109346240758896e-02,8.260790258646011353e-03,1.023811846971511841e-02,1.327948924154043198e-02,1.381641253829002380e-02,1.611535623669624329e-02,1.354059576988220215e-02,3.832405805587768555e-02,1.233212836086750031e-02,8.758045732975006104e-03,1.291473116725683212e-02,8.184588551521301270e-01
1.148724369704723358e-02,2.363190241158008575e-02,1.277757994830608368e-02,3.836502134799957275e-02,1.018973439931869507e-02,1.689660735428333282e-02,1.616324111819267273e-02,3.218718245625495911e-02,1.411165390163660049e-02,1.285577192902565002e-02,1.462180260568857193e-02,6.311775445938110352e-01,1.239421404898166656e-02,1.531404405832290649e-01
7.662301417440176010e-03,1.561001874506473541e-02,1.241931039839982986e-02,8.168013766407966614e-03,1.029732078313827515e-02,1.416821684688329697e-02,1.373417302966117859e-02,1.696190424263477325e-02,1.386099960654973984e-02,4.914209246635437012e-02,1.279423665255308151e-02,1.135013904422521591e-02,1.280834432691335678e-02,8.010228872299194336e-01
