1.433129701763391495e-02,9.046746417880058289e-03,2.219602838158607483e-02,1.304697245359420776e-02,1.814243756234645844e-02,1.549404766410589218e-02,9.417407214641571045e-03,1.380994357168674469e-02,8.412158489227294922e-01,1.447806134819984436e-02,1.803309097886085510e-02,1.078818645328283310e-02
1.319418754428625107e-02,8.791922591626644135e-03,1.955598220229148865e-02,1.320011448115110397e-02,1.911440305411815643e-02,1.567869260907173157e-02,1.010628230869770050e-02,1.255493424832820892e-02,8.426549434661865234e-01,1.778689399361610413e-02,1.710582152009010315e-02,1.025588158518075943e-02
1.320658717304468155e-02,1.144844014197587967e-02,2.375883050262928009e-02,1.279686484485864639e-02,1.884240098297595978e-02,1.152561139315366745e-02,1.000321097671985626e-02,1.099628955125808716e-02,8.405296802520751953e-01,2.027860097587108612e-02,1.570074819028377533e-02,1.091267168521881104e-02
1.333217229694128036e-02,9.466905146837234497e-03,2.434534393250942230e-02,1.274397224187850952e-02,1.801580935716629028e-02,1.524013467133045197e-02,9.586402215063571930e-03,1.331384945660829544e-02,8.404776453971862793e-01,1.468359027057886124e-02,1.772610284388065338e-02,1.106804888695478439e-02
1.227309182286262512e-02,9.675540030002593994e-03,1.951733231544494629e-02,1.267965417355298996e-02,1.747150532901287079e-02,1.462680287659168243e-02,1.029185019433498383e-02,1.260734256356954575e-02,8.477628827095031738e-01,1.538409572094678879e-02,1.655669324100017548e-02,1.115323882550001144e-02
1.170354243367910385e-02,1.236589811742305756e-02,2.051888406276702881e-02,1.280800066888332367e-02,1.688972115516662598e-02,9.562480263411998749e-03,1.151155214756727219e-02,1.106426119804382324e-02,8.452197313308715820e-01,2.115137130022048950e-02,1.476333942264318466e-02,1.244119368493556976e-02
1.175712421536445618e-02,1.052055135369300842e-02,1.989775523543357849e-02,1.332370378077030182e-02,1.622973568737506866e-02,1.520851813256740570e-02,9.679944254457950592e-03,1.190862432122230530e-02,8.474887609481811523e-01,1.624593324959278107e-02,1.664287596940994263e-02,1.109651848673820496e-02
1.194625813513994217e-02,1.052644569426774979e-02,2.180868200957775116e-02,1.409674622118473053e-02,1.700165309011936188e-02,1.470814179629087448e-02,1.012812368571758270e-02,1.148205436766147614e-02,8.461130261421203613e-01,1.584471203386783600e-02,1.518917363137006760e-02,1.115500275045633316e-02
1.444937195628881454e-02,8.528081700205802917e-03,1.534711290150880814e-02,1.274312473833560944e-02,1.788182184100151062e-02,1.660824194550514221e-02,1.020564325153827667e-02,1.455091964453458786e-02,8.426403999328613281e-01,1.681038551032543182e-02,2.060815691947937012e-02,9.626724757254123688e-03
1.308947801589965820e-02,1.778869703412055969e-02,1.982899941504001617e-02,1.325874589383602142e-02,1.800056174397468567e-02,8.372241631150245667e-03,1.296125259250402451e-02,9.655963629484176636e-03,8.383843302726745605e-01,2.278074994683265686e-02,1.454327534884214401e-02,1.133575756102800369e-02
1.240760181099176407e-02,1.095525361597537994e-02,1.422116067260503769e-02,1.303282659500837326e-02,1.588146388530731201e-02,1.637508720159530640e-02,9.421488270163536072e-03,1.312890741974115372e-02,8.498303890228271484e-01,1.605050452053546906e-02,1.826909184455871582e-02,1.042625121772289276e-02
1.344688050448894501e-02,8.865123614668846130e-03,1.665476709604263306e-02,1.268482021987438202e-02,1.734656095504760742e-02,1.602471992373466492e-02,1.023809332400560379e-02,1.368911936879158020e-02,8.450194597244262695e-01,1.655028015375137329e-02,1.956512965261936188e-02,9.914988651871681213e-03
1.349556073546409607e-02,9.939261712133884430e-03,1.423997618257999420e-02,1.136039942502975464e-02,1.779977977275848389e-02,1.602080278098583221e-02,1.007276400923728943e-02,1.286261156201362610e-02,8.466253876686096191e-01,1.681818254292011261e-02,2.039553225040435791e-02,1.036982517689466476e-02
9.521368891000747681e-03,1.118492521345615387e-02,1.631276309490203857e-02,1.200654171407222748e-02,1.656457968056201935e-02,1.382690574973821640e-02,1.244529522955417633e-02,1.117741782218217850e-02,8.512001633644104004e-01,1.758209429681301117e-02,1.514794491231441498e-02,1.303006336092948914e-02
1.025959104299545288e-02,1.115561742335557938e-02,1.413872558623552322e-02,1.236110366880893707e-02,1.614702306687831879e-02,1.611872762441635132e-02,1.089444383978843689e-02,1.190504711121320724e-02,8.509573340415954590e-01,1.784844882786273956e-02,1.680646277964115143e-02,1.140746288001537323e-02
9.095161221921443939e-03,1.122369524091482162e-02,2.240704186260700226e-02,1.270259730517864227e-02,1.782290451228618622e-02,1.311057806015014648e-02,1.370564941316843033e-02,1.084195356816053391e-02,8.437680602073669434e-01,1.808332093060016632e-02,1.489025168120861053e-02,1.234876178205013275e-02
1.246977224946022034e-02,9.440326131880283356e-03,1.475151535123586655e-02,1.267475169152021408e-02,1.685339212417602539e-02,1.568311825394630432e-02,1.084804814308881760e-02,1.293280813843011856e-02,8.487122058868408203e-01,1.663788966834545135e-02,1.882045343518257141e-02,1.017567235976457596e-02
8.406967855989933014e-03,1.485061924904584885e-02,2.508812956511974335e-02,1.302049402147531509e-02,1.640452444553375244e-02,1.100491732358932495e-02,1.920652575790882111e-02,1.144658867269754410e-02,8.375877737998962402e-01,1.498177461326122284e-02,1.281090639531612396e-02,1.519071776419878006e-02
7.934454828500747681e-03,1.829145476222038269e-02,2.712727524340152740e-02,1.312365848571062088e-02,1.630577445030212402e-02,1.073131989687681198e-02,1.987058296799659729e-02,1.036021113395690918e-02,8.301593065261840820e-01,1.622343435883522034e-02,1.402042526751756668e-02,1.585208810865879059e-02
9.674863889813423157e-03,1.253033429384231567e-02,1.372989919036626816e-02,1.148045621812343597e-02,1.668070442974567413e-02,1.125658955425024033e-02,1.355928927659988403e-02,1.190841943025588989e-02,8.493683338165283203e-01,2.159432694315910339e-02,1.616311259567737579e-02,1.205363217741250992e-02
8.617779240012168884e-03,1.342047285288572311e-02,1.510132290422916412e-02,1.132805645465850830e-02,1.629807427525520325e-02,1.156833861023187637e-02,1.590373925864696503e-02,1.104510389268398285e-02,8.466823101043701172e-01,2.157765999436378479e-02,1.409211941063404083e-02,1.436501182615756989e-02
1.156526245176792145e-02,9.743103757500648499e-03,1.589222252368927002e-02,1.144136954098939896e-02,1.624399982392787933e-02,1.415390893816947937e-02,1.137300767004489899e-02,1.237263344228267670e-02,8.498637080192565918e-01,1.747154630720615387e-02,1.878448761999607086e-02,1.109475083649158478e-02
8.017505519092082977e-03,1.578315906226634979e-02,1.878280751407146454e-02,1.304791402071714401e-02,1.572722755372524261e-02,1.135246362537145615e-02,1.627876982092857361e-02,1.046986691653728485e-02,8.446364998817443848e-01,1.711575686931610107e-02,1.469482202082872391e-02,1.409312523901462555e-02
1.097504142671823502e-02,9.821469895541667938e-03,1.570229232311248779e-02,1.298452634364366531e-02,1.620731875300407410e-02,1.508637983351945877e-02,1.139518991112709045e-02,1.229314506053924561e-02,8.507944941520690918e-01,1.669378951191902161e-02,1.712312176823616028e-02,1.092325523495674133e-02
1.427052542567253113e-02,9.609665721654891968e-03,1.918784528970718384e-02,1.329916249960660934e-02,1.866055279970169067e-02,1.706645265221595764e-02,9.496907703578472137e-03,1.287487894296646118e-02,8.431281447410583496e-01,1.530096586793661118e-02,1.730772480368614197e-02,9.797204285860061646e-03
1.671536825597286224e-02,1.786281168460845947e-02,1.966936513781547546e-02,1.288494002074003220e-02,1.883157156407833099e-02,8.027795702219009399e-03,1.123549696058034897e-02,9.955879300832748413e-03,8.326370120048522949e-01,2.538113668560981750e-02,1.604180037975311279e-02,1.075683813542127609e-02
1.213266979902982712e-02,9.951265528798103333e-03,1.960916444659233093e-02,1.324168685823678970e-02,1.839490234851837158e-02,1.602661795914173126e-02,1.021994836628437042e-02,1.184226758778095245e-02,8.456183671951293945e-01,1.676554046571254730e-02,1.578583940863609314e-02,1.041173841804265976e-02
1.093286182731389999e-02,1.440422143787145615e-02,2.476613782346248627e-02,1.336630713194608688e-02,1.652544736862182617e-02,9.986599907279014587e-03,1.088869106024503708e-02,1.026889216154813766e-02,8.383535742759704590e-01,2.261091209948062897e-02,1.502654515206813812e-02,1.286986004561185837e-02
8.657900616526603699e-03,1.644831337034702301e-02,2.322807721793651581e-02,1.357753295451402664e-02,1.558000873774290085e-02,9.660083800554275513e-03,1.576072350144386292e-02,9.649306535720825195e-03,8.332283496856689453e-01,2.439899370074272156e-02,1.373833324760198593e-02,1.607239060103893280e-02
9.750514291226863861e-03,1.157623529434204102e-02,1.608061231672763824e-02,1.206525415182113647e-02,1.671290583908557892e-02,1.228056102991104126e-02,1.263447292149066925e-02,1.172338519245386124e-02,8.512899875640869141e-01,1.868625357747077942e-02,1.518328208476305008e-02,1.201650314033031464e-02
1.650197058916091919e-02,1.275993045419454575e-02,1.774153113365173340e-02,1.179097779095172882e-02,1.865190081298351288e-02,7.699608337134122849e-03,1.239248458296060562e-02,1.200140640139579773e-02,8.384035229682922363e-01,2.383126690983772278e-02,1.747578196227550507e-02,1.074947882443666458e-02
1.339988224208354950e-02,8.481000550091266632e-03,1.554998941719532013e-02,1.262826938182115555e-02,1.749343797564506531e-02,1.608018763363361359e-02,1.037827041000127792e-02,1.426748186349868774e-02,8.439570069313049316e-01,1.792709156870841980e-02,1.990997418761253357e-02,9.927405044436454773e-03
1.081563252955675125e-02,9.349395520985126495e-03,1.501632668077945709e-02,1.234498620033264160e-02,1.777309738099575043e-02,1.596769317984580994e-02,1.080900710076093674e-02,1.373522542417049408e-02,8.474828600883483887e-01,1.892640069127082825e-02,1.690839044749736786e-02,1.087096706032752991e-02
1.103506609797477722e-02,9.849146008491516113e-03,1.398320868611335754e-02,1.228822022676467896e-02,1.738277822732925415e-02,1.568810082972049713e-02,1.091668661683797836e-02,1.237487979233264923e-02,8.486673831939697266e-01,1.909655146300792694e-02,1.766883395612239838e-02,1.104915048927068710e-02
2.955002896487712860e-02,7.950395345687866211e-02,3.275301307439804077e-02,1.626322604715824127e-02,1.041951309889554977e-02,2.879887074232101440e-02,9.854691103100776672e-03,1.998101547360420227e-02,7.281134128570556641e-01,1.302379649132490158e-02,2.143675647675991058e-02,1.030177623033523560e-02
1.692725904285907745e-02,1.598097197711467743e-02,1.975373551249504089e-02,1.153643336147069931e-02,1.801246404647827148e-02,6.477354094386100769e-03,1.425287779420614243e-02,1.190448366105556488e-02,8.331977128982543945e-01,2.261502854526042938e-02,1.797707192599773407e-02,1.136460434645414352e-02
1.510145515203475952e-02,1.991549879312515259e-02,2.672872133553028107e-02,1.265989989042282104e-02,1.327744219452142715e-02,6.934986449778079987e-03,1.547586172819137573e-02,1.359845511615276337e-02,8.328962922096252441e-01,1.480477023869752884e-02,1.619590446352958679e-02,1.241076271981000900e-02
1.838780194520950317e-02,2.370577491819858551e-02,2.782395482063293457e-02,1.306960266083478928e-02,1.567620784044265747e-02,6.368872243911027908e-03,1.647237129509449005e-02,1.292770262807607651e-02,8.223569393157958984e-01,1.586565002799034119e-02,1.604310050606727600e-02,1.130200643092393875e-02
1.765864901244640350e-02,1.739349588751792908e-02,2.270019426941871643e-02,1.085356809198856354e-02,1.652938313782215118e-02,6.493975874036550522e-03,1.395459100604057312e-02,1.218299474567174911e-02,8.316261768341064453e-01,1.858527585864067078e-02,2.009124681353569031e-02,1.193042285740375519e-02
2.473027072846889496e-02,3.783292695879936218e-02,2.909918874502182007e-02,1.394812576472759247e-02,1.533331815153360367e-02,8.362364955246448517e-03,1.459969114512205124e-02,1.554541103541851044e-02,8.014931082725524902e-01,1.263607013970613480e-02,1.720597967505455017e-02,9.213483892381191254e-03
1.745952665805816650e-02,1.556750759482383728e-02,1.904465444386005402e-02,1.170931942760944366e-02,1.777196489274501801e-02,7.116608321666717529e-03,1.404994446784257889e-02,1.149110123515129089e-02,8.369762897491455078e-01,2.110985666513442993e-02,1.729630678892135620e-02,1.040695421397686005e-02
2.471362799406051636e-02,4.061842337250709534e-02,2.734206616878509521e-02,1.382714416831731796e-02,1.509046927094459534e-02,8.262969553470611572e-03,1.358577329665422440e-02,1.526025403290987015e-02,7.997651100158691406e-01,1.270797289907932281e-02,1.909428648650646210e-02,9.731840342283248901e-03
1.811998896300792694e-02,6.710822135210037231e-02,2.886916138231754303e-02,1.854049600660800934e-02,9.102914482355117798e-03,2.009757608175277710e-02,1.353826466947793961e-02,1.527434214949607849e-02,7.661275863647460938e-01,1.145002618432044983e-02,2.041515335440635681e-02,1.135638728737831116e-02
3.128418326377868652e-02,7.404339313507080078e-02,2.658280171453952789e-02,1.510060112923383713e-02,1.020386815071105957e-02,2.999637089669704437e-02,8.495396934449672699e-03,2.266003191471099854e-02,7.340996265411376953e-01,1.340563874691724777e-02,2.282918244600296021e-02,1.129886973649263382e-02
2.007240615785121918e-02,2.533110417425632477e-02,1.914024353027343750e-02,1.377902831882238388e-02,1.432531978935003281e-02,7.635730784386396408e-03,1.465671602636575699e-02,1.375111937522888184e-02,8.325591683387756348e-01,1.354638766497373581e-02,1.513713505119085312e-02,1.006571203470230103e-02
2.530747652053833008e-02,1.001834720373153687e-01,3.056118264794349670e-02,1.728959381580352783e-02,1.147282030433416367e-02,1.538671553134918213e-02,1.218798756599426270e-02,1.884884200990200043e-02,7.222880125045776367e-01,1.298202946782112122e-02,2.200323343276977539e-02,1.148869004100561142e-02
2.594767883419990540e-02,7.111194729804992676e-02,2.942325733602046967e-02,1.785412244498729706e-02,8.802302181720733643e-03,2.131056413054466248e-02,1.004950236529111862e-02,1.952883228659629822e-02,7.497439384460449219e-01,1.270431187003850937e-02,2.201424352824687958e-02,1.150932908058166504e-02
1.840852946043014526e-02,1.999154873192310333e-02,1.895996928215026855e-02,1.099702715873718262e-02,1.669008098542690277e-02,7.050465326756238937e-03,1.228860951960086823e-02,1.138077955693006516e-02,8.341424465179443359e-01,1.844684220850467682e-02,1.994458027184009552e-02,1.169907674193382263e-02
1.369455363601446152e-02,2.008540742099285126e-02,2.179680205881595612e-02,1.205785758793354034e-02,1.361598074436187744e-02,6.818422116339206696e-03,1.710820384323596954e-02,1.138374209403991699e-02,8.360725641250610352e-01,1.656038686633110046e-02,1.697739213705062866e-02,1.382862217724323273e-02
1.833970658481121063e-02,2.165105752646923065e-02,2.207523956894874573e-02,1.390015147626399994e-02,1.400776207447052002e-02,8.288638666272163391e-03,1.441138796508312225e-02,1.310064271092414856e-02,8.365533947944641113e-01,1.219600625336170197e-02,1.532735861837863922e-02,1.014867518097162247e-02
2.146205492317676544e-02,9.345997124910354614e-02,3.088278882205486298e-02,1.878332905471324921e-02,9.085834026336669922e-03,3.032252751290798187e-02,1.295125856995582581e-02,2.033134922385215759e-02,7.191754579544067383e-01,1.234614849090576172e-02,1.984909921884536743e-02,1.135014556348323822e-02
1.747084408998489380e-02,1.686782017350196838e-02,1.662846654653549194e-02,1.149931922554969788e-02,1.895063929259777069e-02,7.785756606608629227e-03,1.280124392360448837e-02,1.006388384848833084e-02,8.362873792648315430e-01,2.278159745037555695e-02,1.808928512036800385e-02,1.077369507402181625e-02
1.497316733002662659e-02,2.374952472746372223e-02,2.227384038269519806e-02,1.389077678322792053e-02,1.435509510338306427e-02,6.866115611046552658e-03,1.676845923066139221e-02,1.160984858870506287e-02,8.322671651840209961e-01,1.514525245875120163e-02,1.608372665941715240e-02,1.201698929071426392e-02
2.006194368004798889e-02,1.001221090555191040e-01,2.484893053770065308e-02,1.808401569724082947e-02,1.098300237208604813e-02,1.910716854035854340e-02,1.467398274689912796e-02,1.764980889856815338e-02,7.313320040702819824e-01,1.183255389332771301e-02,1.972826197743415833e-02,1.157616544514894485e-02
1.787463948130607605e-02,2.001303434371948242e-02,1.674365252256393433e-02,1.233659777790307999e-02,1.719613559544086456e-02,6.824654061347246170e-03,1.309163216501474380e-02,1.112067140638828278e-02,8.331239223480224609e-01,2.253019250929355621e-02,1.825016923248767853e-02,1.089476794004440308e-02
1.840890944004058838e-02,3.043342567980289459e-02,2.222993038594722748e-02,1.256909873336553574e-02,1.269537489861249924e-02,8.801716379821300507e-03,1.398583035916090012e-02,1.356764324009418488e-02,8.264501690864562988e-01,1.214352436363697052e-02,1.814227364957332611e-02,1.057206559926271439e-02
1.944815181195735931e-02,1.801455914974212646e-01,2.189273945987224579e-02,2.060583606362342834e-02,1.016500312834978104e-02,2.471151761710643768e-02,1.483679562807083130e-02,2.090651541948318481e-02,6.335538625717163086e-01,1.462687272578477859e-02,2.321845665574073792e-02,1.588870026171207428e-02
1.464969012886285782e-02,2.497439086437225342e-02,1.843656413257122040e-02,1.199350226670503616e-02,1.693167909979820251e-02,6.450137123465538025e-03,1.719781383872032166e-02,1.024909038096666336e-02,8.262256383895874023e-01,2.252434752881526947e-02,1.756057515740394592e-02,1.280663721263408661e-02
2.363201044499874115e-02,9.632554650306701660e-02,2.011408098042011261e-02,2.131912298500537872e-02,8.286242373287677765e-03,3.942424058914184570e-02,1.056936848908662796e-02,2.389936149120330811e-02,7.066986560821533203e-01,1.441353373229503632e-02,2.224962227046489716e-02,1.306820753961801529e-02
1.500197406858205795e-02,7.733444124460220337e-02,2.687731012701988220e-02,1.731158047914505005e-02,1.124807633459568024e-02,1.153094880282878876e-02,1.840711943805217743e-02,1.569915562868118286e-02,7.618269324302673340e-01,1.236414909362792969e-02,1.947494409978389740e-02,1.292330771684646606e-02
1.752189546823501587e-02,1.658185720443725586e-01,3.409481421113014221e-02,2.092910185456275940e-02,8.984176442027091980e-03,1.879488304257392883e-02,1.654466055333614349e-02,1.767879910767078400e-02,6.421623229980468750e-01,1.595276966691017151e-02,2.400763332843780518e-02,1.751034520566463470e-02
1.808916777372360229e-02,1.300364732742309570e-01,3.563760966062545776e-02,2.347311563789844513e-02,7.615621201694011688e-03,2.877551317214965820e-02,1.669077016413211823e-02,1.835450343787670135e-02,6.697076559066772461e-01,1.316997129470109940e-02,2.115395851433277130e-02,1.729567535221576691e-02
1.842039078474044800e-02,1.319425553083419800e-01,2.508441545069217682e-02,2.204706706106662750e-02,9.796333499252796173e-03,1.475632190704345703e-02,1.595556177198886871e-02,1.847679726779460907e-02,6.915833950042724609e-01,1.409512292593717575e-02,2.235133387148380280e-02,1.549076940864324570e-02
1.557673048228025436e-02,2.551035769283771515e-02,1.756889373064041138e-02,1.272970531135797501e-02,1.749964803457260132e-02,6.627251394093036652e-03,1.696174591779708862e-02,1.030722726136445999e-02,8.276231884956359863e-01,2.020870335400104523e-02,1.790689118206501007e-02,1.147968042641878128e-02
1.589229144155979156e-02,7.535263150930404663e-02,2.057633548974990845e-02,1.551345828920602798e-02,1.306724920868873596e-02,1.098235044628381729e-02,1.785570196807384491e-02,1.293610129505395889e-02,7.715870738029479980e-01,1.332097407430410385e-02,1.994999684393405914e-02,1.296582911163568497e-02
1.675662770867347717e-02,2.346875518560409546e-02,2.242263220250606537e-02,1.185624208301305771e-02,1.902422495186328888e-02,6.611108314245939255e-03,1.504433713853359222e-02,1.000674907118082047e-02,8.237943649291992188e-01,2.238712459802627563e-02,1.665634103119373322e-02,1.197140477597713470e-02
2.049233578145503998e-02,9.337237477302551270e-02,2.472003549337387085e-02,1.901485584676265717e-02,1.212677638977766037e-02,1.565921679139137268e-02,1.409603841602802277e-02,1.551493164151906967e-02,7.413070201873779297e-01,1.149602793157100677e-02,2.026070281863212585e-02,1.193968951702117920e-02
1.440509781241416931e-02,8.595165610313415527e-02,3.590309992432594299e-02,1.668468303978443146e-02,1.127587165683507919e-02,1.351711805909872055e-02,1.422573905438184738e-02,1.446204911917448044e-02,7.350993752479553223e-01,1.154094934463500977e-02,2.897398546338081360e-02,1.796034909784793854e-02
2.235261537134647369e-02,1.906446814537048340e-01,2.344150468707084656e-02,2.418554201722145081e-02,1.140983868390321732e-02,1.911109313368797302e-02,1.600824482738971710e-02,1.777220517396926880e-02,6.239436864852905273e-01,1.588672399520874023e-02,2.143673598766326904e-02,1.380707230418920517e-02
1.701823063194751740e-02,4.403905197978019714e-02,2.037702500820159912e-02,1.278555486351251602e-02,1.631027273833751678e-02,6.466208491474390030e-03,1.927848346531391144e-02,1.196303591132164001e-02,8.027160763740539551e-01,1.662711612880229950e-02,1.895282790064811707e-02,1.346602197736501694e-02
1.362509280443191528e-02,6.555023044347763062e-02,1.911409571766853333e-02,1.398725155740976334e-02,1.338870357722043991e-02,8.795687928795814514e-03,2.054988965392112732e-02,1.255287975072860718e-02,7.816417217254638672e-01,1.516156177967786789e-02,1.980521902441978455e-02,1.582763157784938812e-02
1.687013544142246246e-02,1.075340956449508667e-01,2.217418514192104340e-02,2.010809816420078278e-02,1.053835358470678329e-02,1.232113782316446304e-02,1.794243976473808289e-02,1.492012478411197662e-02,7.268757224082946777e-01,1.480693183839321136e-02,2.083349786698818207e-02,1.507530640810728073e-02
1.658006384968757629e-02,3.832890093326568604e-01,4.828619584441184998e-02,2.542095258831977844e-02,8.739542216062545776e-03,2.157277427613735199e-02,1.881575398147106171e-02,2.517566643655300140e-02,3.806518614292144775e-01,1.630954630672931671e-02,2.653826028108596802e-02,2.862045913934707642e-02
1.462408248335123062e-02,3.412584662437438965e-01,2.985199168324470520e-02,1.925964094698429108e-02,7.834005169570446014e-03,2.501857466995716095e-02,1.898238062858581543e-02,3.229468315839767456e-02,4.215608537197113037e-01,1.985025964677333832e-02,2.903843671083450317e-02,4.042661562561988831e-02
1.576434075832366943e-02,5.259449034929275513e-02,2.103546820580959320e-02,1.313058193773031235e-02,1.227862760424613953e-02,8.686906658113002777e-03,1.600480265915393829e-02,1.252113003283739090e-02,7.977456450462341309e-01,1.393610984086990356e-02,2.222736552357673645e-02,1.407452113926410675e-02
1.785254664719104767e-02,2.713600397109985352e-01,4.843311756849288940e-02,2.474490553140640259e-02,9.875711984932422638e-03,1.652002520859241486e-02,2.477695047855377197e-02,1.529374253004789352e-02,5.060902237892150879e-01,2.029975317418575287e-02,2.575613372027873993e-02,1.899686083197593689e-02
1.091543026268482208e-02,2.568837627768516541e-02,2.001120708882808685e-02,1.378460135310888290e-02,1.563782803714275360e-02,9.134137071669101715e-03,2.271415852010250092e-02,9.622449986636638641e-03,8.304441571235656738e-01,1.477512717247009277e-02,1.437060255557298660e-02,1.290195621550083160e-02
1.359082665294408798e-02,7.251816391944885254e-01,4.193441197276115417e-02,1.653204113245010376e-02,7.027762942016124725e-03,2.541423216462135315e-02,1.856771111488342285e-02,2.000734955072402954e-02,7.550042867660522461e-02,1.459781918674707413e-02,2.053532563149929047e-02,2.111037820577621460e-02
1.496392767876386642e-02,1.693180948495864868e-02,1.889918185770511627e-02,1.191897317767143250e-02,1.464242953807115555e-02,6.988611072301864624e-03,1.547925546765327454e-02,1.138585060834884644e-02,8.419602513313293457e-01,1.809760369360446930e-02,1.634756661951541901e-02,1.238462049514055252e-02
2.994859032332897186e-02,8.743573725223541260e-02,2.355520427227020264e-02,1.636553928256034851e-02,9.709551930427551270e-03,3.360538557171821594e-02,9.584614075720310211e-03,2.347620576620101929e-02,7.201539874076843262e-01,1.313828676939010620e-02,2.074653469026088715e-02,1.228038035333156586e-02
1.669943518936634064e-02,4.457230865955352783e-02,2.240499667823314667e-02,1.404300518333911896e-02,1.175417937338352203e-02,1.081725955009460449e-02,1.459093764424324036e-02,1.437033060938119888e-02,8.104056119918823242e-01,1.129696052521467209e-02,1.792492344975471497e-02,1.111998874694108963e-02
1.529117021709680557e-02,1.815678551793098450e-02,1.804539188742637634e-02,1.128609385341405869e-02,1.723936758935451508e-02,7.412937935441732407e-03,1.400330569595098495e-02,1.006787084043025970e-02,8.365783691406250000e-01,2.280622348189353943e-02,1.755610853433609009e-02,1.155644562095403671e-02
1.918844319880008698e-02,1.748948842287063599e-01,3.600838780403137207e-02,1.931674033403396606e-02,9.065336547791957855e-03,1.487295050173997879e-02,1.729951053857803345e-02,1.866075769066810608e-02,6.297048330307006836e-01,1.701932400465011597e-02,2.483749575912952423e-02,1.913126185536384583e-02
1.344420202076435089e-02,6.083493679761886597e-02,1.634334959089756012e-02,1.538851205259561539e-02,1.288453117012977600e-02,9.268730878829956055e-03,2.156150899827480316e-02,1.278359629213809967e-02,7.903307080268859863e-01,1.558884792029857635e-02,1.759898662567138672e-02,1.397217251360416412e-02
1.743564382195472717e-02,1.461524814367294312e-01,2.704385481774806976e-02,2.108372561633586884e-02,9.858028963208198547e-03,1.730621047317981720e-02,1.371901948004961014e-02,1.780465245246887207e-02,6.698822379112243652e-01,1.355390064418315887e-02,2.603285759687423706e-02,2.012742869555950165e-02
1.644664071500301361e-02,3.287349939346313477e-01,2.929781004786491394e-02,2.243331260979175568e-02,7.760125212371349335e-03,2.551616728305816650e-02,2.233034186065196991e-02,2.187664248049259186e-02,4.526786506175994873e-01,1.967244036495685577e-02,2.463129907846450806e-02,2.862169034779071808e-02
2.429566159844398499e-02,3.705839440226554871e-02,2.794931456446647644e-02,1.308113895356655121e-02,1.553906966000795364e-02,7.882163859903812408e-03,1.339702121913433075e-02,1.500275917351245880e-02,8.033657073974609375e-01,1.308000460267066956e-02,1.944112405180931091e-02,9.907742962241172791e-03
